wt1	wt2	pten1	pten2	rapa1	rapa2	geneName.1	geneName.2	RPKM_pten1	RPKM_pten2	RPKM_rapamycin1	RPKM_rapamycin2
47.55287802	49.67173344	67.81685944	49.34633789	47.15531928	59.90381315	20.65374982	20.67409193	18.61246066	19.24264495	15.56696227	18.89792228
36.91795393	41.41894074	28.3473501	37.9487999	31.86738459	35.44844931	28.49366788	23.15624866	31.32534861	25.62768236	37.65448262	39.10929621
70.42159082	76.54758536	113.9988505	63.55363161	86.12436729	28.36905055	54.24661176	41.61511983	43.95025992	44.12038264	20.00681013	17.33044226
86.72562208	103.8778046	81.70520487	101.2895131	97.65584582	117.1505913	35.3264135	31.71719915	29.79625	35.86265885	35.92385089	26.48615375
14.14445957	9.714214561	8.969275154	12.08709907	9.032942338	12.29916891	30.34397628	20.81510047	33.22929755	27.63386715	17.22592507	17.70201594
69.3252567	71.43956509	70.87429513	76.31969615	74.17208676	67.27509857	115.1280761	143.2175568	118.2055487	107.9746434	141.5038585	140.5994062
115.2920519	163.0403207	136.5607395	142.3469535	199.551921	111.6124332	21.48467577	17.21252338	16.03388813	12.83471992	13.55068382	14.8732415
27.7736103	35.80017495	35.46594851	36.61378283	55.43079792	47.5433249	22.36580655	24.76177513	21.4235701	13.71526734	11.73755707	14.3761703
17.35017587	24.08606312	22.06837118	22.5068085	27.90611248	25.26257676	70.57141212	62.62479168	70.17974425	52.03059485	43.33605808	43.51053922
44.27980253	52.29793611	46.4524853	42.82167622	63.54706057	45.9159479	39.86195244	47.57605674	50.02212891	45.26440864	33.15373009	29.10347999
71.29181219	82.66747474	65.21125653	90.45726847	48.90472782	83.40763417	19.46589633	18.34526815	16.08847493	12.38452806	10.40732451	12.77350874
88.53254007	92.61151625	92.22633506	103.0144524	115.998741	96.99443433	99.728694	103.4905123	81.49893604	70.05846561	58.91889026	63.59297787
51.0899497	67.34118456	58.06972892	59.60665217	46.73143366	59.61682787	18.22915613	14.75054446	16.22292075	11.63013869	7.224850792	10.37975446
7.629865063	9.842880658	10.61022457	11.86811505	10.35531166	10.51512065	17.18219754	15.90264549	14.80853801	12.18680961	11.37913131	11.72827738
51.50714886	42.6413587	47.31705305	77.28616177	49.70299207	68.91889351	22.40644723	21.00300364	15.4388766	15.42054317	10.54722285	13.80439034
19.95005508	30.56819617	21.87231172	24.04178991	27.16947421	31.50634634	17.35112626	13.70683015	14.85566642	11.83620623	7.935387306	7.471160132
32.96875003	31.87713623	21.51145396	32.61918623	46.8816151	22.53771529	23.50815282	22.51432645	23.34386618	18.20282605	12.20695589	11.50888836
26.84401292	13.91344201	27.15641897	15.26286559	10.47268093	6.098985961	20.99110526	24.57477746	28.75762394	25.53724994	17.53061771	20.24709921
116.5628746	109.9364941	112.0312998	79.04179831	87.04445684	110.418126	63.84799601	82.3882039	60.22642239	50.28091926	44.93002932	54.15383821
79.32004733	107.992881	181.0643199	63.21065876	151.7335797	113.0905471	54.92353071	54.35367645	61.60100661	49.60120041	25.87607632	28.85995745
121.2817357	120.9011116	137.8738704	138.3240062	116.5372182	113.579855	52.19390379	52.69202808	43.60503566	34.84854906	28.98863636	33.45059449
40.26932116	39.34012344	37.50562593	47.01169081	38.13610614	38.79084182	117.7329952	92.69976394	89.76570968	78.71249091	51.70759669	53.16134965
13.71975799	31.67201152	18.96545353	24.97492179	13.9522057	17.738829	24.95137063	20.34460527	21.47925841	16.13499763	11.53560695	13.18000557
93.40509942	101.6646031	92.88783103	50.20763948	98.48750432	63.85852026	152.2219919	148.3485867	150.2912534	129.2276269	113.8090405	112.0045837
48.15792769	31.9808422	46.84770623	29.20138646	23.53624369	32.82677167	83.05733484	84.79218986	69.90944294	57.01802882	46.40647697	45.26268163
67.60217081	61.6436029	59.17731819	69.63442774	90.14094331	47.08485777	62.38129865	58.77500301	50.36577083	58.16619734	66.93811567	64.95645661
7.181272764	9.595853189	14.21261311	8.244383658	4.507914725	11.39074267	31.48286494	31.71104322	31.9814923	23.59695742	18.276163	18.4171593
30.12898207	28.91408743	35.0342064	26.31372355	29.4244953	45.82997393	131.6833566	141.1260574	132.1903763	122.0847203	136.2456231	140.0845854
47.62959128	43.38652161	55.27318958	54.23944731	33.6076023	45.96356262	37.29078036	30.61572666	39.89621133	32.44749886	28.96487292	29.83286955
33.08100844	32.4938945	31.20953825	25.91639136	30.10523921	26.82294375	53.42680269	58.05162516	63.42040949	58.67620891	54.35803661	59.33413203
15.71080742	21.35816151	13.19397081	15.61931107	13.33393569	22.28943232	19.58069202	16.5862621	16.44297903	12.42658009	11.42813424	12.0503782
34.98307194	39.26171666	28.59110545	27.47656076	30.26288261	32.8321924	26.38107193	39.34989633	31.45809587	29.58892716	38.68840117	34.8119572
459.4925419	444.5343544	258.0644192	147.2223049	248.3627811	281.8478842	149.7941271	132.0977643	140.4306402	117.0157254	75.44536649	85.34558517
63.59604345	76.73904529	78.89189625	54.46248961	81.95232319	67.4815967	62.1369686	47.54581262	52.47565787	42.19391551	22.27217582	27.72376577
63.52044764	67.2312495	64.19168971	71.53004056	63.07041166	78.67645629	138.9281738	146.2649813	112.7092098	105.8239748	117.4134798	117.7869742
140.8282934	85.69358439	97.54634526	80.38901455	170.1433418	121.9101899	58.45349186	63.48537549	42.31108702	40.959695	77.04506373	67.36547454
93.09811072	105.7098666	97.90200645	85.13575487	91.94165206	71.8439004	67.33067826	46.42189454	54.04252553	45.5373163	19.90303396	24.68970112
128.301602	135.2121327	126.5170138	110.0646888	110.6161683	107.1295508	95.82907922	102.175541	95.15668091	81.77332652	64.96537567	70.19419182
88.57425817	103.3315204	98.28762237	97.1608075	79.17866548	75.12365943	40.25172584	38.59139198	34.16059075	28.5069615	13.04895088	14.28999266
76.04756612	83.00120025	98.09057686	95.94756828	110.3513339	105.6598098	74.69573591	68.78990621	61.32871521	63.34543611	58.43833528	59.50688147
48.69288935	50.98317023	67.69829101	67.64093184	70.94878292	63.60140924	21.75243385	15.33722117	14.16281554	12.43534286	7.823912221	7.671802013
77.30944068	70.29857519	97.58106034	90.50630049	73.97786786	90.99704041	93.39944662	95.17273565	103.8644843	113.2098841	78.94068188	85.95114156
121.0076065	97.39947394	104.1399993	119.1168147	132.6813467	101.4507458	33.60123044	38.2738287	27.11024689	25.85164326	36.7437473	35.45659553
18.72195783	40.41971297	16.24707935	44.23971165	36.72067886	20.68479472	9.249654826	11.9532588	11.73319617	8.74726685	7.978523653	8.353791346
21.2501647	24.69858975	22.02988479	24.19828127	20.0385417	33.16257313	48.14272636	45.67930007	40.30920094	36.59381878	38.62594414	43.35550445
4.076335075	6.300259198	5.557413003	11.94068588	7.537522524	12.60253203	21.30883854	16.65079719	18.10052084	12.9894891	8.519810857	9.563731762
93.42495995	159.0648976	147.6034352	197.9229209	226.9498102	187.7859979	43.6047114	45.05879037	41.65068037	32.85324439	43.28000148	37.58743665
4.165851697	9.49441708	8.498228535	10.54223911	14.17223618	8.298907016	7.572468952	14.53721917	11.13731963	10.30418596	15.02931793	11.4423801
15.94459074	11.11941136	15.83104809	11.47605698	27.56863558	21.09378725	17.60657583	16.15021309	16.26793247	16.34108607	24.20714723	25.63398703
142.1343983	142.4652838	143.1790712	145.2484007	118.194716	165.2741454	45.29437554	39.63713894	32.97051956	31.65263996	23.88316533	29.29419767
94.45452536	90.08574296	130.4890057	90.57022572	96.26073128	96.08306168	45.29204932	52.49596512	46.78456249	35.65240681	24.22850074	29.3171486
86.20146295	77.94984994	71.39689277	71.39590681	90.111208	95.00556185	30.66767698	24.96055571	25.85485628	20.12716664	17.45485633	18.9023352
39.0646011	49.41446347	41.05619106	50.8996521	23.44425879	13.41142132	55.59889167	51.32936365	38.55781847	40.77340681	57.14819409	59.13925976
130.2281889	140.1139007	145.1708822	127.0286359	135.276073	115.0849058	234.6536649	209.1397383	251.8066226	219.0925516	114.8390411	111.0265484
231.7766625	226.6440926	241.1179314	200.1528793	216.7862954	192.5395662	816.5030791	657.1005285	789.9026073	610.7233244	363.4714372	379.9460558
68.76897982	69.45824998	70.44567559	61.6710827	60.00544001	79.9646618	77.7829401	53.59219654	70.4732682	61.74523581	41.15219018	50.11449321
200.6609719	213.8534873	200.2683057	189.1875353	171.4562295	153.736721	243.1196485	203.3117718	255.5138525	197.1963782	91.78771585	91.74628402
30.16402913	32.23778432	24.4086789	28.53654638	34.91643844	35.04097312	92.62807273	99.99564144	100.5289757	99.72165975	113.5795648	118.8022789
84.90112016	99.66061563	106.6929526	81.73329389	70.87438886	80.40966207	56.05347497	52.90836007	62.37282141	58.28261705	56.98525311	61.85843223
349.8901999	399.0002348	376.5405663	338.5557411	318.6153707	368.2280154	21.2164526	19.02012168	15.80871231	12.31674308	12.83637525	11.76804318
6.770419897	7.211899483	9.356699555	12.29182368	8.19280472	10.80453834	52.45826193	47.25799489	46.64180996	38.48896608	47.26693603	40.52816516
59.75086411	69.70698725	72.43933079	94.33468263	49.74539092	47.89119671	17.2631808	15.83508581	16.00034228	14.65038537	8.794710166	9.503773229
163.8026261	184.1055854	169.5596263	164.3680627	128.0814078	143.7238872	396.8274247	497.7195653	455.4815602	525.3340611	475.442564	446.3749453
18.04292532	15.02757839	19.28654586	26.77870915	20.58110829	29.7728374	62.80875059	50.4928198	62.85291925	59.11411497	40.09242602	44.29422735
79.40331253	81.02585306	89.46391739	83.84520464	76.14363209	100.0065369	65.04124938	49.68126044	60.30091971	41.01430817	24.6281164	26.4421186
78.28255543	96.30530911	86.39676878	78.78050428	81.89059103	77.14674999	221.6195358	254.4382969	207.905523	187.8148939	178.5274755	189.2592699
171.3105779	167.3840985	166.0099026	158.2429326	189.1074897	203.1389497	66.35261238	70.45645325	71.16124126	71.59199283	53.40729668	53.19672025
102.2125621	160.6556622	85.72718703	97.41430522	138.9690894	121.4726948	55.75770883	55.24239261	54.00222724	47.99385351	40.81011883	40.70887868
100.4024139	128.5089694	102.7290101	73.17282999	156.4928993	91.2914333	209.6150124	210.3019908	252.1410228	239.1343243	277.3276164	283.8356724
350.8873025	510.5806569	492.1117908	634.2548653	581.2466029	442.7668296	294.1969595	209.4410169	152.1758629	141.0286416	90.47867826	84.31985751
7.263957732	9.434341602	7.527251855	13.9650333	13.06185133	9.803809464	316.3248488	391.022661	264.3092691	381.9887152	310.0691554	300.0880124
7.319240162	17.72862678	28.19099883	12.14259537	16.18029137	10.1429698	30.78822132	31.31836758	25.72943048	22.454973	17.66692361	18.52093344
294.8477912	299.2058565	262.0222822	247.6214166	257.7680491	290.7117527	89.37255328	77.45321005	90.33413628	99.03542353	79.59095477	76.22258213
49.19350587	43.14342308	46.85398292	59.30108228	43.09807808	68.74166861	27.42521701	23.14600314	25.19352965	21.02227915	17.15673364	15.69194877
15.32808002	14.24487286	16.11723412	14.20600327	13.27318466	17.70026267	33.95102327	36.69731006	37.69480825	30.6549888	26.30605217	26.21375674
87.15095398	116.8682724	102.3797537	101.4584801	157.1497368	135.3711215	151.8858795	129.4649509	118.4865986	135.7853008	152.3813453	137.0302723
33.31365709	71.27192267	31.04962479	35.44176075	38.18780772	48.93659	8.581036261	8.596851639	6.596532137	5.348055165	4.258648323	5.161317232
131.78703	116.4183275	151.8475335	160.9957668	141.3812167	125.390945	16.48615474	20.63796799	21.1474943	15.85586875	18.21927764	17.342527
411.8699457	432.7896044	435.1616703	414.7708387	430.2219748	490.1076187	4456.395327	4494.504322	4967.443577	5758.627715	7484.070058	7524.242003
365.1591217	389.6523107	391.2115689	370.0331446	407.1804535	439.7287791	206.7870841	156.9453686	159.5287048	153.7398416	107.7859309	116.0345847
128.148657	131.0788779	125.5219069	115.9605872	139.1660823	130.754248	322.3862787	339.8026808	290.0162314	402.6096273	485.6228591	479.7634746
42.36099946	48.15239295	58.08744667	59.490877	50.3993119	62.83643363	62.04381129	83.16798483	70.57255056	80.72716749	78.2825867	62.09013728
33.75163522	34.97287069	38.62111925	34.30785371	58.50267437	42.2205961	104.3611428	120.1758066	114.8869887	130.8492849	110.9317996	115.9993877
148.7823626	138.0675591	140.1235019	147.9653024	122.6237746	171.5557459	441.3332012	454.654603	407.3296129	468.7701717	537.7587651	554.1571426
126.3564403	125.4635841	144.5921305	131.7396416	128.6014538	161.342373	1562.166544	1352.957297	1362.095252	1176.388199	1207.881772	1282.294932
150.1227193	91.86218735	100.6397767	120.4525903	98.77202375	165.672937	16.13889492	16.50603035	10.14462127	11.96222655	10.59262257	12.12768909
107.4891045	105.0675557	111.9871642	90.45999395	120.5449916	113.0322012	31.79221838	25.27413387	27.5845503	30.12832433	26.98234789	31.02807902
77.23287473	81.4617753	82.18905622	67.69191154	84.51143466	100.5917806	96.12773054	103.8506713	89.76110065	76.76804212	68.63293061	66.57962997
120.0556184	136.862313	138.1353709	105.9052529	121.321005	97.42008364	114.9252013	68.27827451	70.9830686	59.80741197	35.85012123	39.41673087
134.7448836	49.74252267	59.30366949	98.84731819	79.64987041	137.0607112	12.13460793	10.56784748	9.231067088	8.267233913	9.525885461	8.481898167
92.0395344	89.14841436	101.4889684	109.9548673	109.456315	90.88386174	76.01879542	76.30953348	84.77447472	76.36008147	72.7977713	72.87221952
101.604311	77.70740951	61.3500908	76.99393295	83.10411459	54.49882274	52.48207953	45.45677084	43.89092203	40.57265968	40.05085397	46.74864548
86.07404477	62.10460532	73.15328443	61.32080065	78.22865309	82.64375759	27.69438749	28.73348577	25.82480007	23.51355688	20.63319522	18.66773191
63.72027096	61.03871691	69.80722227	56.14353289	79.75505453	102.5824954	53.23639831	43.68116342	54.05108936	43.42270018	31.69744646	29.82676892
6.161593031	7.316607106	8.588952361	6.944394512	7.39768718	8.831649622	15.06346592	10.62320861	14.34930626	9.468343547	4.140468828	5.712440937
16.40875251	32.4104442	25.23398826	19.5698145	26.34418319	24.29263062	125.5792744	113.4680743	98.23939971	97.60809856	63.35904322	65.23598116
132.1221794	99.95462591	106.4772341	92.13069596	91.36353851	92.82077855	37.47331069	37.40411022	31.83648834	39.8583581	26.88209529	25.3799842
23.65689781	33.47060896	21.86664868	25.38486921	25.59235419	26.26824465	182.2023601	208.9623842	218.6480198	195.3024391	152.1898046	147.4569759
16.67938591	14.93083478	18.02677309	14.27699351	13.66354395	15.52006439	48.20957625	40.73481511	46.24260639	46.62293737	46.66182225	46.8805102
9.008939191	16.88042867	17.04201463	16.399685	13.88538684	13.43792676	43.49740285	47.06894682	34.95752937	42.64946516	28.45951378	32.96480664
49.84908426	54.33126006	54.01728218	49.60290839	59.45675921	53.05745895	41.84345245	54.37717189	36.01071714	38.16585513	39.04844983	39.81962795
40.38342089	58.97299125	43.68990234	54.86586131	64.96509444	58.22322382	63.33818477	77.55971811	54.76287211	55.86536288	63.44900978	60.62052324
42.88403289	47.11971775	51.11352129	40.34205205	65.93138373	55.74556854	76.80813818	110.8818688	71.23535787	64.49770842	81.47886357	89.03636266
90.22057453	64.12393193	21.37537863	40.05608812	65.48463616	68.18509158	45.84976781	0.965161999	52.92720338	47.2240802	0.094192273	8.392471235
49.96272607	43.95490059	44.65210011	64.35667479	60.02258798	51.58822357	93.12354982	99.92966928	83.1355241	70.12977089	67.81630763	70.29789855
32.96956746	30.06066909	35.41897218	45.45455888	52.2615559	55.55305136	106.8691253	107.7708838	91.40536427	80.53674021	67.19798277	77.27011044
39.25149145	49.43662918	45.47061813	44.17165959	63.35536876	51.25836375	187.8340694	174.7371402	174.2712547	154.0070257	149.6322701	149.688945
39.943253	32.93629023	28.42632614	40.11705046	45.98386225	58.17359265	165.3835969	162.1253426	132.8739963	132.6141444	186.610699	176.8105148
59.56497808	74.29302872	75.59706153	63.01673304	77.84016577	103.5737701	244.991317	300.6300677	307.7696166	348.7347612	558.3927006	518.6955682
42.86379363	45.65718988	48.75246517	36.6453995	51.45577125	66.12100042	314.9584299	312.2627526	295.0879425	256.982954	374.8990922	364.2740571
53.1293817	68.65773348	62.23928328	75.78965379	85.40957091	96.34059565	151.0778296	141.5497989	153.8049129	174.0369555	217.0859377	226.582793
26.58813629	38.17837699	27.76890716	30.92569399	51.63699869	40.7235971	284.667236	286.0919364	228.9087916	292.0828185	485.2853037	439.0224844
53.87451342	75.09861689	70.55139168	54.69905308	86.35927692	68.84521465	236.9940342	208.2646279	204.6993335	224.3965427	309.8383486	306.5824298
42.71527762	62.08934858	33.83028042	64.74719584	62.66867715	60.79912689	201.7647144	206.2273232	213.9733271	185.4668136	275.368112	248.1651405
32.99834156	38.86123713	32.53944189	33.0343295	58.79394129	48.49039646	171.191843	187.7130832	174.6745156	160.3056477	170.7019998	179.8939086
184.7321933	189.9008929	197.6888502	224.6124064	197.5492184	210.6856043	703.1933538	848.1582138	795.7724983	782.4079252	866.2065577	800.0816475
145.2100069	157.4182349	180.1304516	185.9858296	209.0323898	217.0450587	109.2623484	95.50537622	95.88759574	94.69637921	141.352632	138.6838532
35.55722727	33.73710123	29.99106234	32.0454535	37.96328519	36.70640363	138.6210252	154.2470403	110.6502369	108.3855154	107.3380955	108.9632545
42.87962326	65.20969707	50.94356336	51.43867729	73.22494963	55.33078879	53.85617814	64.71276287	53.9917309	55.21329358	63.41035605	56.69468793
6.442783407	8.075668351	4.325145726	8.654048038	13.3507352	6.819727629	27.32103732	31.01463295	23.77417995	19.19246486	22.95160481	25.6865977
25.20758871	29.11320812	25.6161967	33.94208787	23.28196268	15.62441538	32.71284153	34.35888577	29.85425541	30.55026699	23.38350453	26.45858737
43.61439699	41.34916394	42.43149893	38.80939082	58.30427276	56.88024243	112.0503143	98.27102517	97.12719403	74.94552763	63.13901076	65.78285033
182.7432221	203.0453754	221.3604048	139.7966144	149.2795825	193.3854983	384.2513605	397.9624556	390.7924471	311.66852	253.1204988	264.3111087
29.43639501	33.4251703	45.22035589	18.90305361	46.19115647	76.47507708	66.60979305	59.72658846	67.89710108	57.78349133	47.54220165	46.85502557
70.55826096	67.49331974	84.37958701	79.46334501	85.49922061	67.6812283	216.9581383	191.1453458	220.8765676	222.9778967	141.0126366	142.5364279
101.4036618	98.24358189	98.82401578	121.8608295	119.6566165	139.609144	119.3202833	154.3448406	129.6956794	119.1856803	106.899405	120.7067956
60.48996481	67.6364368	63.82518927	59.18166971	75.19655892	42.15093201	389.3498214	341.4088561	483.3826749	402.9106569	348.57548	386.9075281
123.3561519	109.0418327	142.7968082	139.4634634	93.6133979	112.9005177	6.366028661	8.248041768	7.15218273	6.567777758	4.134270958	4.158913329
95.53808015	47.01890757	112.2780353	84.61892255	82.79812214	91.48691784	63.77100015	66.73465767	55.33867951	65.54466145	61.06428374	66.09924634
41.17066433	48.55631979	43.73827779	38.09169584	64.61278768	52.11367788	29.11042057	27.81796498	30.13529467	25.81650377	24.3998289	22.80429158
44.84535419	37.13572599	44.96089713	39.15465275	51.9388071	57.40218476	77.42519731	64.50709127	74.15293937	70.81551574	58.6159087	60.97622669
55.20692697	75.39285242	77.35775809	73.09733174	104.2012342	100.2533218	197.4922599	167.6168282	146.128949	144.3187508	83.51685233	87.69454784
38.87846109	35.37016671	35.42464142	40.92062686	48.32865043	53.92458968	78.77236277	70.9936912	70.51449922	62.62255899	51.07129008	52.92795976
38.2599747	58.27623545	50.81885331	55.99089851	64.27546968	61.68457559	99.12711797	108.2771312	105.6132999	102.4857829	93.632422	96.4335404
98.91396678	101.2090996	89.32105471	110.0768775	78.66529468	111.636075	101.3070205	101.0988564	87.48325932	74.19772902	57.05514726	65.36128998
52.83269647	66.50002336	55.66031565	63.90822215	57.17212245	52.55937224	74.11654496	71.82727499	78.96838656	68.67282464	86.75346647	84.96372802
33.16015114	36.7035482	29.52479273	43.48539115	37.65922411	35.20288627	34.58527229	31.93916004	28.12103693	22.54200026	18.92927425	21.03905518
243.9270142	162.6617201	200.4191497	227.6747544	165.8266509	248.0909493	28.16228166	25.29271149	21.24228699	18.25920567	18.1138891	22.11453697
81.33492461	122.4070415	43.79007065	52.16912936	78.53189183	80.578142	562.1295954	588.0256236	619.4310013	581.0461661	431.8678793	431.1590957
87.43011012	48.2700915	79.00234578	79.71361719	49.43153819	34.72121866	36.97724596	35.80073104	37.45039443	33.96413512	27.46222825	24.19155265
192.2922378	73.56603816	104.1075564	128.6612477	191.7976351	36.22525604	121.296717	119.557963	121.8224776	122.8354355	82.85118896	107.8867183
57.50795277	53.22872652	64.29774992	76.78734788	48.3436064	89.01375437	21.03007291	17.82215765	14.87697152	13.2710069	12.07049382	11.5413637
53.0197602	72.76165818	80.02582592	80.8053552	70.62804457	53.16115908	20.40130835	17.51478996	14.21956684	12.83302056	10.29142766	10.84562328
142.8375645	124.986496	135.1061364	136.4654337	137.1175019	120.2085311	35.05412213	32.6441865	24.65584731	26.30964651	22.13051933	24.1706622
194.7886335	196.1827944	224.7873734	186.6138173	151.7904954	163.3297578	75.47226283	64.10008062	56.64822426	51.1972309	21.92126248	22.39044649
74.46168521	65.16295783	62.08641824	56.19530842	47.58458012	75.12442634	11.06013463	10.11004164	8.522155485	6.507035144	5.620293061	3.558569841
57.7120477	73.48309015	47.98432856	52.23073513	50.86817158	42.66537071	30.88618272	32.2235942	28.15956985	26.35779122	29.5226441	28.89577458
13.59343942	20.41247919	24.64547684	18.65841738	20.94800139	15.77206999	36.74245037	38.18318937	31.02824419	31.33746942	38.11493149	37.46197269
51.57098014	50.03776821	35.57650211	55.4688088	29.84755204	82.55001936	33.62369253	37.44224348	33.66358603	28.04835595	31.35173741	33.46905423
47.1572641	57.19250575	47.84896404	54.84745252	81.9746413	48.18420983	33.30240783	31.89700136	31.92914005	29.72270124	16.94129319	16.81646278
11.90518558	5.279824867	17.8011166	2.589116727	18.22130619	4.69936191	39.02045222	37.45612348	32.54340935	27.01670707	24.88874495	25.45556295
126.2846562	152.0356684	136.8624679	141.018359	129.9069719	132.6815754	34.76869482	24.19517652	30.69866982	25.43561004	18.28794833	19.6379803
164.7875372	167.0421508	163.2067913	161.7539244	149.7640652	143.6431835	48.57546743	42.76294175	38.1082868	35.47867821	28.08794874	24.9833963
51.89212044	45.79250777	47.50725974	31.94992328	38.45378449	41.20400478	135.2748256	130.6032705	120.2380738	102.8342518	77.37895252	81.36119386
38.15705891	52.83964654	42.57057908	45.68040506	46.04909557	41.0773007	78.01030275	67.33855664	60.78802867	49.98894946	44.80092343	47.36544017
120.616879	131.4795466	114.7743532	110.2373739	122.6464929	112.4649477	42.46873794	42.82986736	38.11508148	32.15576166	33.7761545	36.13742641
34.25508591	43.46574539	35.07248337	38.37493649	26.31619612	29.89268634	29.21213883	24.80729063	27.05088889	21.41353559	12.56832986	13.55830902
44.02606375	70.2025283	43.84163683	56.80083137	37.740155	39.80355354	34.46222362	32.66215779	26.52190475	24.65949341	12.72292493	13.91795901
125.619413	137.0568416	112.3449749	90.47880739	104.0824004	137.3677744	136.5411972	117.1816698	121.864935	119.2881857	92.84096056	88.54387961
95.75253357	136.3500539	118.7105016	113.9386087	74.1353101	82.83498721	155.8459328	140.7895383	140.0020078	147.0150264	139.2328107	127.2257933
92.93652434	105.2778008	113.3643409	97.53799579	105.0261047	98.71186242	103.9733088	112.5159165	91.87775653	124.7748846	164.7979662	167.520848
19.1882013	48.54544773	32.41855776	37.85987034	18.57688436	11.96877208	18.16916219	21.1252206	12.11115882	16.15260178	13.66627132	14.52885358
22.70242962	53.14566271	34.37130156	45.36884659	16.19833856	8.943550241	58.84367571	50.64138426	47.61573466	44.52246954	32.69689579	34.03659105
110.5648752	103.3060644	64.24461343	72.5430138	68.49407607	99.31572836	13.24398944	10.83616394	10.73501537	9.541392973	8.400999902	6.591158651
100.4264562	104.1958437	92.53787346	82.16319821	94.28980373	80.4069968	131.234281	114.1730294	148.3349009	171.5482781	146.0849412	134.9220644
37.21075772	43.12358759	26.24144766	35.94974203	16.45608192	27.92134221	14.40755101	18.13777749	14.74296023	15.74812044	26.1628754	28.95644387
80.24609404	144.2146029	76.99267244	101.6711495	88.09327358	128.897955	65.63724984	69.1777211	73.92873624	62.51006585	60.30841438	71.35478585
56.48848239	36.89408129	45.88301179	41.72551343	43.1421176	49.71972533	23.47722214	30.62072505	27.29974323	27.69913519	30.86601659	41.99112321
185.5251736	204.0920565	157.8158723	166.1746734	159.5668547	209.4723377	24.92203391	19.29110294	17.99908652	28.5279108	27.37099434	30.15764248
16.31561698	17.59417387	13.14289401	14.15256631	13.69065837	15.9920356	20.33016376	21.14845418	18.22248884	18.91272674	16.34460996	13.47545033
92.6165131	76.00433596	79.09410442	73.86391484	79.32371678	83.98514086	186.5466346	192.3092557	160.2576721	145.0315393	173.8578484	169.1005148
11.20273576	8.993944208	6.619350647	10.18486853	12.0554773	3.740649254	49.55022275	48.15363534	43.44629312	35.96202542	29.05807252	29.78587674
28.98889624	26.97985015	22.98364914	46.11920979	26.53127704	20.83331953	65.82165032	66.71322315	62.29235928	54.84343915	49.59453752	53.23905463
40.08969974	46.34657494	44.0627589	39.01759111	51.82237643	61.52464658	34.33683107	27.4499208	24.63364001	19.5682854	14.93902149	15.18924187
35.27322366	36.44118936	42.86148636	33.48996145	34.91843633	37.85132027	57.18327045	55.91789818	56.85073562	49.64925265	54.82391694	53.9012534
102.9504787	99.82218183	140.5864971	115.2241392	93.78055912	98.99461309	11.17721466	9.505921459	12.12260449	10.4003765	5.595112595	5.860669794
25.47506786	16.50640304	32.23365155	25.27586233	18.90503363	11.32515139	27.04466468	24.09154815	25.96685296	22.90474188	16.82520296	20.71364036
14.31503636	26.62402464	25.62079904	18.83450389	34.86428867	36.39326133	16.39724957	14.72020809	14.94854497	13.60233823	15.08406215	11.71930855
15.31596077	20.96078235	14.76839576	19.41123458	19.44611227	14.52352686	27.90345559	23.35567952	24.35094369	23.21832837	22.28163242	20.3463799
6.023412096	0.989789844	5.532154418	2.060998923	1.277509632	7.845823814	12.54883913	12.12660231	14.46762863	12.17696787	10.60632701	14.23371407
153.6570867	159.467345	135.7576814	145.9082619	173.7661336	183.4576676	19.32582874	28.41079423	24.21442763	23.72796505	43.88643523	39.03885858
171.5145074	199.7617938	190.3110292	173.0617781	199.0809031	181.7999059	210.882234	277.9931989	713.0841892	910.911482	632.813875	673.500439
119.876453	128.4402778	96.43094517	105.9932298	88.89300079	89.39573155	1265.469515	1458.609484	1174.003604	1270.581731	1546.42946	1694.193034
41.46507066	40.60364351	50.69039688	37.86641308	93.69819101	79.54802861	204.8585574	169.1546979	200.2758404	195.5927468	90.99994851	88.23675678
12.85050373	11.84262403	13.6673714	5.929314134	19.63143162	6.095430295	24.96197628	22.66104922	23.5189625	23.04294519	17.0404218	14.44208691
13.14576595	14.48870131	8.843892569	5.286880761	10.58894371	6.52102241	84.36445492	70.95319493	91.48629742	79.8853263	60.94374644	68.79210577
8.940491002	16.81052768	13.9875227	16.45236751	19.93209227	14.94957271	35.05466287	30.59054125	28.36197968	22.80679488	18.71493982	28.15241429
3.665536627	2.678672196	4.482623003	4.702073177	6.721885314	6.848137996	10.35279829	10.43199342	9.593697232	6.685013851	3.628070778	4.862875632
53.18316946	33.60626103	69.54481586	49.52033413	33.20983125	21.93284753	76.89472473	98.02930029	111.8231876	180.3239356	120.0448631	116.5553854
24.17514161	25.24757529	52.72341793	22.2676678	34.70837833	24.72105275	51.32686639	65.61472933	53.39277408	53.85211584	57.86926665	50.73308023
9.333064821	9.456591561	15.61221932	18.74238383	17.88673284	16.35536731	27.07645355	23.76546257	23.63435486	20.95434747	19.10384534	21.8485144
10.4428629	12.98193682	12.13166215	12.36378598	14.79780162	6.079604758	91.45586444	83.60402579	98.28632536	137.3726748	62.77672696	59.96688205
19.58359043	24.26191818	21.39310749	22.32554279	23.60352778	10.26036418	80.36329631	100.9159598	98.8653017	87.90166125	55.14345353	55.55739662
12.52904576	16.55848837	14.82064013	12.80399635	30.6418927	28.94499998	39.79900511	33.0381134	33.57761816	23.93381159	20.50191629	22.11000569
